reference_title,title,season,episode,text,start_time,end_time
Knight Rider,Mr. Robot,S3,E7,"Knight Rider should've won
a fucking statue","0:4:14,388","0:4:15,989"
Knight Rider,The Big Bang Theory,S4,E2,"Except in Knight Rider,
the car isn't a yammering sphincter.","0:14:29,160","0:14:32,493"
Knight Rider,NCIS: Los Angeles,S7,E5,"I'm just throwing it out there.
It's over, Knight Rider.","0:40:11,775","0:40:14,9"
Knight Rider,Cobra Kai,S2,E8,"tapping on her watch
like she's in fricking <i>Knight Rider.</i>","0:19:53,108","0:19:55,277"
MacGyver,The Simpsons,S17,E17,Not for Macgyver.,"0:8:59,327","0:9:0,496"
MacGyver,The Simpsons,S17,E17,Macgyver,"0:14:56,925","0:14:57,560"
MacGyver,The Simpsons,S3,E21,MacGyver...,"0:18:32,32","0:18:33,158"
MacGyver,The Simpsons,S3,E21,MacGyver...,"0:18:33,233","0:18:34,393"
MacGyver,The Simpsons,S3,E21,MacGyver...,"0:18:34,468","0:18:35,332"
MacGyver,CSI: NY,S2,E11,Miss MacGyver ?,"0:22:55,969","0:22:57,409"
MacGyver,Blindspot,S2,E17,"The MacGyver routine,","0:11:3,432","0:11:4,857"
MacGyver,Brooklyn Nine-Nine,S2,E20,"Suck it, MacGyver.","0:4:36,615","0:4:38,582"
MacGyver,Brooklyn Nine-Nine,S1,E1,"Suck it, MacGyver.","0:4:37,143","0:4:38,610"
MacGyver,Kyle XY,S2,E10,MacGyver reruns.,"0:34:18,150","0:34:19,327"
MacGyver,Young Sheldon,S4,E2,"Well, it's MacGyver.","0:16:55,571","0:16:57,4"
MacGyver,The Simpsons,S17,E17,Macgyver convention.,"0:5:9,489","0:5:11,113"
MacGyver,The Simpsons,S17,E17,Macgyver lives.,"0:8:35,501","0:8:37,223"
MacGyver,The Simpsons,S17,E17,Macgyver away!,"0:16:1,163","0:16:2,314"
MacGyver,The Simpsons,S3,E21,That MacGyver's a genius.,"0:12:2,128","0:12:4,756"
MacGyver,The Simpsons,S3,E21,<i>for your beloved MacGyver.</i>,"0:18:0,534","0:18:2,161"
MacGyver,The Simpsons,S3,E21,"<i>Tonight, on MacGyver...</i>","0:18:29,696","0:18:31,960"
MacGyver,CSI: Crime Scene Investigation,S8,E12,You got a MacGyver bomb.,"0:22:43,368","0:22:45,200"
MacGyver,Grey's Anatomy,S8,E3,"Good luck, MacGyver.","0:17:33,988","0:17:35,248"
MacGyver,The Simpsons,S3,E15,<i>Best MacGyver ever.</i>,"0:14:58,293","0:15:0,227"
MacGyver,The Simpsons,S17,E17,You're into Macgyver?,"0:3:15,527","0:3:17,322"
MacGyver,The Simpsons,S17,E17,Macgyver is my world.,"0:3:36,537","0:3:38,454"
MacGyver,The Simpsons,S16,E12,"Have you ever
heard of MacGyver?","0:5:46,640","0:5:47,846"
MacGyver,The Simpsons,S3,E21,<i>Whenever you watch MacGyver...</i>,"0:13:20,140","0:13:21,903"
MacGyver,NCIS: Los Angeles,S6,E1,"The hell are you doing
there, MacGyver?","0:2:59,203","0:3:1,953"
MacGyver,Young Sheldon,S4,E2,Let's just watch MacGyver.,"0:17:43,923","0:17:45,923"
MacGyver,The Simpsons,S17,E17,"Oh, I'm Macgyver. I can make a bomb","0:3:19,965","0:3:23,421"
MacGyver,The Simpsons,S17,E17,"Bless me, Macgyver,for I have sinned?","0:15:16,2","0:15:17,708"
MacGyver,The Simpsons,S17,E17,"You're in a tight spot, Macgyver.","0:15:49,690","0:15:51,114"
MacGyver,The Simpsons,S3,E21,"<i>Love me, love MacGyver.</i>","0:12:40,934","0:12:43,494"
MacGyver,The Simpsons,S3,E21,<i>She happily watched MacGyver...</i>,"0:20:1,521","0:20:3,580"
MacGyver,The Simpsons,S3,E21,"<i>except after meals
and MacGyver.</i>","0:20:15,469","0:20:17,460"
MacGyver,The Simpsons,S4,E13,"just close your eyes
and think of MacGyver.","0:3:34,239","0:3:36,935"
MacGyver,Stargate Atlantis,S2,E5,"What am I, MacGyver?
Fix it with what?","0:14:7,304","0:14:10,15"
MacGyver,NCIS: Los Angeles,S2,E7,"- We're in.
- Wow. How Lady MacGyver of you.","0:7:31,484","0:7:34,9"
MacGyver,The Simpsons,S17,E17,"What's a Macgyver, and why
does it have a convention?","0:2:35,201","0:2:38,123"
MacGyver,The Simpsons,S17,E17,Guess who made Macgyver burgers?,"0:14:54,645","0:14:56,264"
MacGyver,Teen Titans Go!,S2,E38,"<i>or MacGyver, or Perfect
Strangers, or Facts of Life,</i>","0:2:50,116","0:2:52,84"
MacGyver,The Vampire Diaries,S4,E5,"with seven stakes, a
weird MacGyver crossbow,","0:16:2,894","0:16:5,94"
MacGyver,The Simpsons,S3,E21,MacGyver was wearing a tank top.,"0:11:44,344","0:11:47,142"
MacGyver,The Simpsons,S3,E21,"Señor MacGyver,
you saved our village.","0:11:51,952","0:11:54,682"
MacGyver,The Simpsons,S3,E21,<i>Just tell me you like MacGyver.</i>,"0:12:49,342","0:12:51,310"
MacGyver,The Simpsons,S3,E21,"<i>except for after meals
and after MacGyver.</i>","0:14:58,238","0:15:1,139"
MacGyver,NCIS: Los Angeles,S7,E13,"Geez, what's going on
back there, MacGyver?","0:22:38,88","0:22:41,124"
MacGyver,Orange Is the New Black,S6,E8,"but it's fairly close
in a <i>MacGyver</i> type of way.","0:18:40,368","0:18:44,205"
MacGyver,12 Monkeys,S3,E3,"You ain't gonna MacGyver
your way out of this one.","0:30:41,104","0:30:44,305"
MacGyver,"Beverly Hills, 90210",S6,E22,"Well, yeah, Brandon's
like a regular MacGyver.","0:33:52,447","0:33:53,914"
MacGyver,The Big Bang Theory,S8,E21,"Dude was like
a little brown MacGyver.","0:9:2,841","0:9:5,844"
MacGyver,The Simpsons,S17,E17,Macgyver was a show about a secret agent,"0:2:38,201","0:2:40,537"
MacGyver,The Simpsons,S17,E17,"some bullets and three of
my Macgyver writers.","0:12:30,49","0:12:32,334"
MacGyver,The Simpsons,S3,E21,"<i>When Aunt Selma lights up
after MacGyver...</i>","0:20:21,241","0:20:23,903"
MacGyver,Archive 81,S1,E3,"What about the basement?
MacGyver your way back in there yet?","0:6:25,593","0:6:28,12"
MacGyver,The Simpsons,S5,E11,"- Selma, my dear, your lock of MacGyver's hair.
- Ohh.","0:18:7,150","0:18:10,586"
MacGyver,CSI: NY,S6,E19,"Some bad-ass MacGyver stuff
you just pulled.","0:31:13,680","0:31:15,750"
MacGyver,Marvel's Agents of S.H.I.E.L.D.,S3,E20,"<i>so I can't open the door,
but we can still</i> MacGyver <i>you out.</i>","0:22:53,123","0:22:55,416"
MacGyver,Marvel's Agents of S.H.I.E.L.D.,S3,E20,"<i>No, no, no. Stop.
I said</i> MacGyver, <i>not</i> Firestarter.","0:23:0,130","0:23:2,883"
MacGyver,Breaking Bad,S1,E5,"- Come on, you're like MacGyver.
- Shut the fuck up.","0:4:7,932","0:4:10,407"
MacGyver,The Simpsons,S3,E21,"<i>Holy frijoles!
We've got ten minutes
till MacGyver.</i>","0:11:34,234","0:11:36,964"
MacGyver,Blindspot,S1,E4,"Next, we're gonna need to MacGyver
some sort of containment tent","0:27:37,906","0:27:40,367"
MacGyver,Grey's Anatomy,S3,E7,"We're doing crazy MacGyver
surgery. I want what's best for my guy.","0:29:41,679","0:29:45,547"
MacGyver,NCIS: New Orleans,S2,E10,"Dwayne æè§è¿ä½ é£é©¬çå
å¼çäºéèå¤§é¤
Dwayne, I've seen you MacGyver five-course meals","0:11:14,350","0:11:17,884"
MacGyver,CSI: Crime Scene Investigation,S4,E5,"All right, MacGyver, could you do me a favor?
Could you stand up and hold your arms out?
I'm just going to check you out here.","0:16:8,375","0:16:16,95"
Columbo,MacGyver,S2,E10,"Who are you, Columbo?","0:21:50,117","0:21:51,933"
Columbo,The King of Queens,S7,E7,"Hey, Columbo.","0:11:30,472","0:11:32,239"
Columbo,The Simpsons,S14,E4,"Columbo! No, that's not it.","0:18:4,800","0:18:7,330"
Columbo,Malcolm in the Middle,S7,E16,"Well, congratulations, Columbo.","0:19:44,929","0:19:46,416"
Columbo,The Simpsons,S19,E5,"Well done, Columbo.","0:6:26,807","0:6:28,850"
Columbo,The Simpsons,S19,E5,That's right. We watch Columbo.,"0:6:28,855","0:6:31,142"
Columbo,Orange Is the New Black,S6,E10,"Hey, worked for Columbo.","0:27:40,157","0:27:42,35"
Columbo,Everybody Loves Raymond,S3,E14,"- I know it's
rattling, columbo.","0:2:54,275","0:2:56,775"
Columbo,iZombie,S4,E2,"So, Columbo, whodunnit?","0:26:2,195","0:26:5,163"
Columbo,CSI: Crime Scene Investigation,S12,E12,"You some kind of Columbo
or something?","0:10:14,427","0:10:17,796"
Columbo,Orange Is the New Black,S6,E10,Columbo had a theory to prove.,"0:27:49,209","0:27:51,2"
Columbo,Bob's Burgers,S8,E6,Call MASH! Call Columbo!,"0:19:11,538","0:19:13,238"
Columbo,"Beverly Hills, 90210",S2,E16,"- So?
- So l'm no Columbo,","0:33:6,171","0:33:9,41"
Columbo,You,S2,E9,"<i>Hm, and operates
with all the nuance of Columbo.</i>","0:13:16,629","0:13:19,48"
Columbo,CSI: Crime Scene Investigation,S15,E8,"in.5 seconds at the club there, Columbo.","0:34:58,528","0:35:1,498"
Columbo,Orange Is the New Black,S6,E2,"<i>It's up to Lieutenant Columbo.
It's his case.</i>","0:6:2,946","0:6:4,947"
Columbo,True Detective,S2,E3,"And I ain't ever
exactly been Columbo.","0:25:6,676","0:25:8,792"
Columbo,That '70s Show,S3,E6,"I like to think of myself
as the Columbo of panties.","0:12:22,675","0:12:25,667"
Columbo,CSI: Crime Scene Investigation,S9,E7,"We're still missing
something there, Columbo.","0:13:54,410","0:13:58,190"
Columbo,The Simpsons,S9,E19,"but I do a pretty fair
Columbo impression.","0:6:23,116","0:6:26,552"
Columbo,Turner & Hooch,S1,E5,"Columbo, you can't just break into
someone's house","0:4:53,43","0:4:55,45"
Columbo,Gilmore Girls,S6,E12,"- Another con thwarted.
- Good job, Columbo.","0:33:49,647","0:33:52,207"
Columbo,NCIS: Los Angeles,S3,E11,"Okay, we'll be sure
to look into that, Columbo.","0:7:8,896","0:7:10,730"
Columbo,The King of Queens,S7,E4,"You mean, why am I talking
exactly like Columbo?","0:11:11,70","0:11:14,906"
Columbo,The Simpsons,S9,E19,"[Imitating Peter Falk As Columbo]
Uh, one more thi-","0:6:26,652","0:6:28,552"
Columbo,Orange Is the New Black,S6,E10,"Okay, putting aside the fact that
Columbo was a fictional character...","0:27:42,118","0:27:46,248"
Columbo,Orange Is the New Black,S4,E4,"I'm like Columbo,
but with two real eyes and a better ass.","0:35:43,432","0:35:46,311"
Columbo,Midsomer Murders,S6,E4,"Columbo always has one more thing,
doesn't he?","0:41:51,12","0:41:53,92"
Columbo,That '70s Show,S3,E13,"Quincy's no Columbo,
but he's still pretty good.","0:14:1,274","0:14:5,768"
Columbo,Orange Is the New Black,S6,E2,"I got no more Cap'n Crunch,
no more <i>Columbo</i> episodes.","0:21:41,467","0:21:45,136"
Columbo,Orange Is the New Black,S6,E10,"No kidding. You're gonna Columbo
yourself right into a mistrial.","0:38:2,70","0:38:5,199"
The Mandalorian,Parks and Recreation,S5,E19,"the gloved
Mandalorian armor
gauntlet of Boba Fett","0:6:35,560","0:6:39,759"
Young Sheldon,Brooklyn Nine-Nine,S5,E13,You do not wanna meet Young Sheldon.,"0:17:42,154","0:17:43,535"
Young Sheldon,The Simpsons,S30,E11,"And don't get me started
on Young Sheldon.","0:19:1,626","0:19:4,897"
Young Sheldon,The Simpsons,S30,E7,"<i>but like</i> Young Sheldon,
<i>it would not last forever.</i>","0:14:6,990","0:14:9,874"
The Vampire Diaries,30 Rock,S5,E18,"Have you seen the Twilight movies
or Vampire Diaries?","0:4:42,836","0:4:44,497"
The Vampire Diaries,Gossip Girl,S3,E18,"We talked about <i>The Vampire Diaries</i>
in the elevator on Friday.","0:31:59,269","0:32:2,611"
The Vampire Diaries,The Big Bang Theory,S12,E1,"All right. I can't believe
they canceled <i>Vampire Diaries</i>","0:5:10,956","0:5:13,423"
iCarly,30 Rock,S5,E18,"- Like how Fredward helps iCarly.
- <i>No!</i>","0:4:30,991","0:4:33,255"
Superman & Lois,That '70s Show,S6,E4,"Not only did I get Nancy Drew, but I also got Margot Kidder,
Superman's Lois Lane, in an outfit that,","0:16:44,283","0:16:49,336"
Disenchantment,Midsomer Murders,S2,E4,"Disenchantment,
or an offer he couldn't refuse?","0:52:13,76","0:52:17,12"
Ozark,Modern Family,S7,E20,Sounded a little Ozark-y.,"0:2:57,709","0:2:59,492"
Ozark,Riverdale,S3,E12,"And suddenly, I'm in an episode of <i>Ozark.</i>","0:4:0,990","0:4:3,639"
Ozark,True Detective,S3,E3,What's the Ozark Children's Outreach?,"0:3:35,20","0:3:37,240"
Ozark,True Detective,S3,E7,Place is owned by the Ozark Trust.,"0:29:57,633","0:29:59,824"
Snowpiercer,Riverdale,S2,E11,"It's like we're all on
the Snowpiercer train,","0:6:18,656","0:6:20,463"
Buffy the Vampire Slayer,The Big Bang Theory,S12,E23,Buffy the Vampire Slayer?,"0:28:18,788","0:28:21,288"
Buffy the Vampire Slayer,The Big Bang Theory,S12,E23,"Is that Buffy the
Vampire Slayer?","0:38:53,146","0:38:55,614"
Buffy the Vampire Slayer,The Vampire Diaries,S6,E5,"straight out of
Buffy the vampire slayer.","0:2:37,117","0:2:39,235"
Buffy the Vampire Slayer,The Big Bang Theory,S6,E21,"You need to watch
<i>Buffy the Vampire Slayer.</i>","0:4:25,549","0:4:28,33"
Buffy the Vampire Slayer,2 Broke Girls,S2,E20,"Probably in <i>Buffy</i>
<i>The Vampire Slayer</i> chat rooms.","0:4:38,584","0:4:43,555"
Buffy the Vampire Slayer,The Big Bang Theory,S6,E21,"<i>Buffy the Vampire Slayer</i>
continued on as a comic book.","0:1:46,70","0:1:49,71"
Gotham,The Simpsons,S16,E14,"Gotham City!
Wiggumville!","0:6:47,198","0:6:48,620"
Gotham,The Simpsons,S18,E11,"I mean Gotham underworld
is trembling","0:17:20,405","0:17:22,53"
Gotham,The Simpsons,S19,E7,"it's as if Superman
moved to Gotham City...","0:2:21,258","0:2:23,573"
Gotham,Ugly Betty,S1,E11,"will be steamrolling
into Gotham tomorrow","0:2:51,85","0:2:53,841"
Gotham,The King of Queens,S8,E6,"underground trouble
in gotham city?","0:8:22,284","0:8:25,586"
Gotham,Parks and Recreation,S7,E2,"Thank you, Commissioner
Gordon, people of Gotham.","0:6:19,812","0:6:22,418"
Gotham,Hawaii Five-0,S5,E12,"You better get in there
and help save Gotham.","0:2:53,338","0:2:55,272"
Gotham,Blue Bloods,S5,E18,"presumably went to the address
for the Gotham Youth Hostel,","0:9:53,687","0:9:56,158"
Gotham,The Big Bang Theory,S7,E10,"Look at the mess the Joker
made of Gotham City.","0:3:54,680","0:3:56,967"
Gotham,The Big Bang Theory,S3,E9,"He broke out
and poisoned Gotham's water supply.","0:12:26,946","0:12:30,279"
Gotham,Riverdale,S2,E21,"Are you and Daddy trying to
turn Riverdale into Gotham City?","0:9:40,690","0:9:44,250"
Gotham,30 Rock,S7,E1,"Or what my good friend Bane
tried to do to Gotham.","0:12:11,997","0:12:14,443"
Gotham,The O.C.,S2,E5,"It reminds me of when Mr. Freeze attacked the
Gotham Society Ball, which is a compliment.","0:22:11,127","0:22:15,532"
One Tree Hill,Big Time Rush,S1,E5,<i>One Tree Hill?</i>,"0:9:22,232","0:9:23,564"
One Tree Hill,Family Guy,S11,E2,"<i>That's for adding another
tree to One Tree Hill!</i>","0:17:54,267","0:17:57,969"
One Tree Hill,Family Guy,S6,E8,"<i>And now back to
One Tree Hill.</i>","0:2:47,500","0:2:49,833"
One Tree Hill,iZombie,S5,E6,"me and Pam Hagler watched
the <i>One Tree Hill</i> premiere.","0:14:54,6","0:14:56,301"
The Handmaid's Tale,Brooklyn Nine-Nine,S5,E4,Handmaid's Tale. This is Amy.,"0:13:32,149","0:13:33,553"
The Handmaid's Tale,This Is Us,S2,E4,"and binge-watch
<i>The Handmaid's Tale</i>","0:32:29,978","0:32:31,288"
The Handmaid's Tale,The Big Bang Theory,S12,E12,"Oh, absolutely not. I am
the only handmaid in this tale.","0:14:53,374","0:14:56,375"
The Handmaid's Tale,This Is Us,S2,E4,"- or whatever it was you were doing.
<i>- Handmaid's Tale?</i>","0:32:31,313","0:32:32,825"
Rick and Morty,Family Guy,S19,E13,"I borrowed it
from<i> Rick and Morty.</i>","0:12:47,451","0:12:49,147"
Rick and Morty,The Simpsons,S32,E3,I will direct a<i> Rick and Morty.</i>,"0:20:0,38","0:20:3,48"
Rick and Morty,This Is Us,S4,E13,"and Rick and Morty with my son, okay?","0:4:29,202","0:4:31,870"
Rick and Morty,MacGyver,S4,E7,"on the couch all day
watching Rick and Morty!","0:23:3,990","0:23:5,905"
Malcolm in the Middle,Gilmore Girls,S3,E3,"<i>Malcolm in the Middle</i>
in the Butthole Surfers.","0:35:56,847","0:35:58,758"
Malcolm in the Middle,The Simpsons,S13,E15,"I make as much as
Malcolm in the Middle.","0:19:3,392","0:19:5,310"
Malcolm in the Middle,Family Guy,S4,E21,"We now return to
Malcolm In The Middle.","0:4:28,188","0:4:30,401"
Malcolm in the Middle,Family Guy,S19,E11,"<i>Malcolm in the Middle,</i>
five nights a week","0:5:29,942","0:5:32,43"
Malcolm in the Middle,Family Guy,S4,E9,"- Mom, can we go get some food?
- My God, there's Malcolm in middle!","0:14:10,249","0:14:13,412"
